date_string,sp500,dividend,dividend,earnings,earnings,cpi,cape,real_price,long_interest_rate
1951-06-01,21.55,1.56,19.600466409266417,2.72,34.17517220077222,25.9,11.615664857025177,270.76285328185344,2.6158333333333332
1951-07-01,21.93,1.54667,19.432982936679544,2.65,33.295664092664104,25.9,11.778190092457809,275.537325868726,2.625
1951-08-01,22.89,1.53333,19.26537382007723,2.58,32.416155984556,25.9,12.256989084145145,287.5991513513515,2.6341666666666668
1951-09-01,23.48,1.52,18.951546360153262,2.51,31.294987739463608,26.1,12.444953157150039,292.7515187739465,2.6433333333333335
1951-10-01,23.36,1.48333,18.42375121908398,2.48667,30.885770154961847,26.2,12.309457904118691,290.1436824427482,2.6525000000000003
1951-11-01,22.71,1.44667,17.832290078030308,2.46333,30.36408795227274,26.4,11.852030617771046,279.93343863636375,2.6616666666666666
1951-12-01,23.41,1.41,17.314693584905665,2.44,29.963015849056614,26.5,12.147072568106784,287.4730332075473,2.6708333333333334
1952-01-01,24.19,1.41333,17.355585733584913,2.42667,29.79932445509435,26.5,12.5270597481723,297.0513743396227,2.68
1952-02-01,23.75,1.41667,17.528894222813694,2.41333,29.860875358935374,26.3,12.364119350461095,293.86606463878337,2.6925
1952-03-01,23.81,1.42,17.57009733840305,2.4,29.695939163498107,26.3,12.362339087390367,294.6084631178708,2.705
1952-04-01,23.74,1.43,17.62680833333334,2.38,29.33692575757577,26.4,12.242728683266883,292.6296712121213,2.7175000000000002
1952-05-01,23.73,1.44,17.750072727272734,2.36,29.090396969696982,26.4,12.200478761945833,292.5064068181819,2.7300000000000004
1952-06-01,24.38,1.45,17.805890566037743,2.34,28.735023396226424,26.5,12.447881581789368,299.38456000000014,2.7425
1952-07-01,25.08,1.45,17.672513108614236,2.34667,28.601073335580537,26.7,12.66911288962248,305.6735370786518,2.755
1952-08-01,25.18,1.45,17.672513108614236,2.35333,28.682245016479413,26.7,12.678378236328623,306.8923310861424,2.7675
1952-09-01,24.78,1.45,17.672513108614236,2.36,28.763538576779037,26.7,12.434678020425508,302.01715505617994,2.7800000000000002
1952-10-01,24.26,1.43667,17.510047867415736,2.37333,28.926003817977538,26.7,12.131183558686873,295.6794262172286,2.7925
1952-11-01,25.03,1.42333,17.347460746816484,2.38667,29.08859093857679,26.7,12.47346976551531,305.0641400749065,2.805
1952-12-01,26.04,1.41,17.184995505617984,2.4,29.25105617977529,26.7,12.933964306161373,317.37395955056195,2.8175
1953-01-01,26.18,1.41,17.249600751879704,2.41,29.48336015037595,26.6,13.010773447995177,320.27982105263163,2.83
1953-02-01,25.86,1.41,17.314693584905665,2.42,29.717417358490575,26.5,12.859346880687898,317.55884830188694,2.8008333333333333
1953-03-01,25.99,1.41,17.249600751879704,2.43,29.72803533834588,26.6,12.83481934009249,317.95540676691735,2.7716666666666665
1953-04-01,24.71,1.41333,17.2903391706767,2.45667,30.054309701503765,26.6,12.163901454006798,302.2961947368422,2.83
1953-05-01,24.84,1.41667,17.26628906591761,2.48333,30.26667722621724,26.7,12.141970791867783,302.7484314606743,3.05
1953-06-01,23.95,1.42,17.242297014925377,2.51,30.47758134328359,26.8,11.624407885470077,290.81198134328366,3.11
1953-07-01,24.29,1.42,17.242297014925377,2.52333,30.639440370895535,26.8,11.75020164531,294.94041865671653,2.93
1953-08-01,24.39,1.42,17.178199256505582,2.53667,30.686917400000013,26.9,11.715076201734002,295.0537182156135,2.95
1953-09-01,23.27,1.42,17.178199256505582,2.55,30.848174721189604,26.9,11.13934935726292,281.50471598513025,2.87
1953-10-01,23.97,1.43,17.235101481481486,2.53667,30.57326215037038,27,11.39193476542141,288.89886888888896,2.66
1953-11-01,24.5,1.44,17.42014572490707,2.52333,30.52553910557622,26.9,11.64407026850577,296.3844237918217,2.68
1953-12-01,24.83,1.45,17.541118959107813,2.51,30.364281784386627,26.9,11.754449184027292,300.3765405204462,2.59
1954-01-01,25.46,1.45667,17.62180810631971,2.52333,30.52553910557622,26.9,12.002650554927824,307.99785427509306,2.48
1954-02-01,26.02,1.46333,17.702376280297404,2.53667,30.686917400000013,26.9,12.215052485432839,314.7723553903347,2.47
1954-03-01,26.57,1.47,17.7830654275093,2.55,30.848174721189604,26.9,12.420105295189977,321.42588327137565,2.37
1954-04-01,27.63,1.46333,17.768429923134335,2.57333,31.246563505223893,26.8,12.907868184060918,335.49624402985086,2.29
1954-05-01,28.73,1.45667,17.62180810631971,2.59667,31.412756805204477,26.9,13.31204223802586,347.5561018587362,2.37
1954-06-01,28.96,1.45,17.541118959107813,2.62,31.69498736059481,26.9,13.357885903659001,350.3384862453533,2.38
1954-07-01,30.13,1.45667,17.62180810631971,2.62333,31.735271447583656,26.9,13.833009564245328,364.4923546468403,2.3
1954-08-01,30.73,1.46333,17.702376280297404,2.62667,31.775676507806704,26.9,14.042112347320574,371.7507486988849,2.36
1954-09-01,31.45,1.47,17.84942014925374,2.63,31.93467686567165,26.8,14.356474143296975,381.8804514925374,2.38
1954-10-01,32.18,1.49333,18.13270380373135,2.67667,32.501365599253745,26.8,14.619231935730566,390.7444492537315,2.43
1954-11-01,33.44,1.51667,18.416108882835825,2.72333,33.06793290820897,26.8,15.117311697434388,406.04395223880607,2.48
1954-12-01,34.97,1.54,18.769427715355814,2.77,33.76059400749065,26.7,15.789062002327084,426.2122644194758,2.51
1955-01-01,35.6,1.54667,18.850721275655438,2.83333,34.53245625243447,26.7,15.990781062969834,433.89066666666685,2.61
1955-02-01,36.79,1.55333,18.931892956554314,2.89667,35.304440376779034,26.7,16.437728215987118,448.3943153558054,2.65
1955-03-01,36.5,1.56,19.01318651685394,2.96,36.07630262172286,26.7,16.219282945537795,444.8598127340826,2.68
1955-04-01,37.76,1.56333,19.05377235730338,3.04667,37.132631388015,26.7,16.68526662806351,460.2166172284646,2.75
1955-05-01,37.6,1.56667,19.094480077153566,3.13333,38.18883827490638,26.7,16.518057827257802,458.2665468164796,2.76
1955-06-01,39.78,1.57,19.135065917603004,3.22,39.24516704119852,26.7,17.370091963405315,484.8362561797755,2.78
1955-07-01,42.69,1.58667,19.26608127089553,3.29333,39.98913663955225,26.8,18.45403190663288,518.3617320895524,2.9
1955-08-01,42.43,1.60333,19.468374699253737,3.36667,40.879664852985094,26.8,18.22232646304776,515.204691791045,2.97
1955-09-01,44.34,1.62,19.597663940520455,3.44,41.61479256505577,26.9,18.843960654261316,536.3953204460969,2.97
1955-10-01,42.11,1.62667,19.67835308773235,3.5,42.34063197026024,26.9,17.7723257893861,509.4182892193311,2.88
1955-11-01,44.95,1.63333,19.758921261710046,3.56,43.06647137546471,26.9,18.835559288273906,543.7746877323423,2.89
1955-12-01,45.37,1.64,19.91363880597015,3.62,43.95571492537315,26.8,18.942369035813584,550.9035320895524,2.96
1956-01-01,44.15,1.67,20.27791268656717,3.64333,44.238998579850765,26.8,18.292585385418903,536.0897276119405,2.9
1956-02-01,44.43,1.7,20.642186567164188,3.66667,44.52240365895524,26.8,18.266116815127795,539.4896171641793,2.84
1956-03-01,47.49,1.73,21.0064604477612,3.69,44.80568731343285,26.8,19.371210099299972,576.6455529850749,2.96
1956-04-01,48.05,1.75333,21.210600072118968,3.66,44.27620371747214,26.9,19.37059363457851,581.2763903345727,3.18
1956-05-01,46.54,1.77667,21.4133480762963,3.63,43.75064222222223,27,18.544506591754445,560.9242118518521,3.07
1956-06-01,46.27,1.8,21.53501470588236,3.6,43.07002941176472,27.2,18.158163846958708,553.5695169117649,3
1956-07-01,48.78,1.81333,21.536139486861323,3.55333,42.201370143795636,27.4,18.856797596896797,579.3390525547447,3.11
1956-08-01,48.49,1.82667,21.77404022197803,3.50667,41.79976329890112,27.3,18.670937110186433,578.0043523809526,3.33
1956-09-01,46.84,1.84,21.852887591240886,3.46,41.09292992700731,27.4,17.83664079631203,556.2985080291974,3.38
1956-10-01,46.24,1.80667,21.379015929454553,3.44333,40.746238616000014,27.5,17.41895294863614,547.1755752727275,3.34
1956-11-01,45.76,1.77333,20.984490979636373,3.42667,40.549094474909104,27.5,17.120339736628264,541.4955520000002,3.49
1956-12-01,46.44,1.74,20.51548260869566,3.41,40.20562971014494,27.6,17.19752272556093,547.5511565217392,3.59
1957-01-01,45.43,1.73667,20.476220219565224,3.40667,40.166367321014505,27.6,16.717780078533018,535.6427442028987,3.46
1957-02-01,43.47,1.73333,20.363060719855604,3.40333,39.982124257761754,27.7,15.843733142229748,510.6830490974731,3.34
1957-03-01,44.03,1.73,20.250832374100725,3.4,39.79932374100721,27.8,15.900417108869172,515.4012424460433,3.41
1957-04-01,45.05,1.73,20.17824874551972,3.40667,39.7344708982079,27.9,16.123704360211764,525.4509283154124,3.48
1957-05-01,46.78,1.73,20.106183571428577,3.41333,39.66996506928573,28,16.598110789114273,543.6805014285717,3.6
1957-06-01,47.55,1.73,20.034631316725985,3.42,39.60603416370108,28.1,16.729918872472876,550.6628434163703,3.8
1957-07-01,48.51,1.74,20.008032508833928,3.43667,39.51781901272086,28.3,16.868882383979805,557.8101477031804,3.93
1957-08-01,45.84,1.75,20.123021201413433,3.45333,39.709390174558315,28.3,15.86894272945225,527.1081667844525,3.93
1957-09-01,43.98,1.76,20.238009893992942,3.47,39.901076325088354,28.3,15.157274488962218,505.72026996466445,3.92
1957-10-01,41.24,1.77,20.352998586572447,3.43667,39.51781901272086,28.3,14.149451489483543,474.2133681978801,3.97
1957-11-01,40.35,1.78,20.395916901408462,3.40333,38.996649364084526,28.4,13.736242235298489,462.3456443661974,3.72
1957-12-01,40.33,1.79,20.510500704225358,3.37,38.61474154929579,28.4,13.67324605795139,462.1164767605635,3.21
1958-01-01,41.12,1.78333,20.2911776902098,3.29333,37.47233783006994,28.6,13.788431552307639,467.873711888112,3.09
1958-02-01,41.26,1.77667,20.21539853356644,3.21667,36.60008105104896,28.6,13.784906390337682,469.46666713286726,3.05
1958-03-01,42.11,1.77,19.999647916666675,3.14,35.4796013888889,28.8,13.925589923892943,475.81083263888905,2.98
1958-04-01,42.34,1.75667,19.78034733771627,3.07,34.56862491349482,28.9,13.913501765262781,476.7542602076127,2.88
1958-05-01,43.7,1.74333,19.63013709134949,3.0,33.78041522491351,28.9,14.32382496840923,492.06804844290684,2.92
1958-06-01,44.75,1.73,19.48003944636679,2.93,32.9922055363322,28.9,14.635555551956264,503.8911937716265,2.97
1958-07-01,45.98,1.73,19.41286689655173,2.91333,32.69138006689656,29,14.95745710190113,515.9558496551725,3.2
1958-08-01,47.7,1.73,19.48003944636679,2.89667,32.6169051231834,28.9,15.544566891165923,537.1086020761248,3.54
1958-09-01,48.96,1.73,19.48003944636679,2.88,32.42919861591697,28.9,15.931923184092843,551.2963764705885,3.76
1958-10-01,50.95,1.73667,19.55514456955018,2.88333,32.466694876816625,28.9,16.55980331035157,573.7040519031144,3.8
1958-11-01,52.5,1.74333,19.562446963448284,2.88667,32.39221993310346,29,16.988883579386332,589.1187931034485,3.74
1958-12-01,53.49,1.75,19.70524221453288,2.89,32.541800000000016,28.9,17.358357365369958,602.304803460208,3.86
1959-01-01,55.62,1.75667,19.712139243448284,2.96333,33.252445584137945,29,17.980339342993393,624.1292813793106,4.02
1959-02-01,54.77,1.76333,19.85533985951558,3.03667,34.19332450034603,28.9,17.75916926361142,616.7177806228376,3.96
1959-03-01,56.16,1.77,19.930444982698972,3.11,35.01903044982701,28.9,18.200871845485636,632.3693730103809,3.99
1959-04-01,57.1,1.77667,19.936565450344833,3.20667,35.98303924344829,29,18.430753048783423,640.7368206896555,4.12
1959-05-01,57.96,1.78333,20.01129937724139,3.30333,37.06769110137932,29,18.692721439594173,650.3871475862071,4.31
1959-06-01,57.46,1.79,20.017120962199318,3.4,38.02134707903782,29.1,18.448591397066465,642.560765635739,4.34
1959-07-01,59.74,1.79667,20.02290267328768,3.41,38.00258150684933,29.2,19.090533975796507,665.7695657534249,4.4
1959-08-01,59.4,1.80333,20.09712472397261,3.42,38.11402602739728,29.2,18.958803640750205,661.9804520547948,4.43
1959-09-01,57.05,1.81,20.10261365187714,3.43,38.09500819112629,29.3,18.12329055675862,633.6210546075088,4.68
1959-10-01,57,1.81667,20.108065240136064,3.41667,37.81788836938777,29.4,18.021962441515427,630.9124489795921,4.53
1959-11-01,57.23,1.82333,20.181782378911574,3.40333,37.67023271904764,29.4,18.07178913057021,633.4582360544221,4.53
1959-12-01,59.06,1.83,20.25561020408164,3.39,37.52268775510206,29.4,18.6247289779001,653.7138462585036,4.69
1960-01-01,58.03,1.86667,20.73201426825939,3.39,37.65075153583619,29.3,18.338284994375556,644.5053426621163,4.72
1960-02-01,55.78,1.90333,21.067273535374156,3.39,37.52268775510206,29.4,17.54527510894597,617.4087088435377,4.49
1960-03-01,55.02,1.94,21.473160544217695,3.39,37.52268775510206,29.4,17.286020720522142,608.9965428571431,4.25
1960-04-01,55.73,1.94333,21.43710379457628,3.34667,36.91751383254239,29.5,17.429766947597198,614.7642420338985,4.28
1960-05-01,55.22,1.94667,21.473947730847467,3.30333,36.439425150508484,29.5,17.256170578727904,609.138371525424,4.35
1960-06-01,57.26,1.95,21.438010135135144,3.26,35.83995540540542,29.6,17.823363817264735,629.5079283783786,4.15
1960-07-01,55.84,1.95,21.438010135135144,3.26333,35.876564930405415,29.6,17.376806472898107,613.8966594594597,3.9
1960-08-01,56.51,1.95,21.438010135135144,3.26667,35.91328439391893,29.6,17.582113039577667,621.2625398648651,3.8
1960-09-01,54.81,1.95,21.438010135135144,3.27,35.949893918918924,29.6,17.052015467817657,602.5729925675678,3.8
1960-10-01,53.73,1.95,21.29413087248323,3.27,35.70861946308726,29.8,16.605104536251027,586.7352060402686,3.89
1960-11-01,55.47,1.95,21.29413087248323,3.27,35.70861946308726,29.8,17.146088452418997,605.7361228187922,3.93
1960-12-01,56.8,1.95,21.29413087248323,3.27,35.70861946308726,29.8,17.56209083395712,620.2598120805371,3.84
1961-01-01,59.72,1.94667,21.257767048993298,3.21,35.05341543624162,29.8,18.470416986477172,652.1464080536915,3.84
1961-02-01,62.17,1.94333,21.221294024832222,3.15,34.398211409395984,29.8,19.23401449829835,678.9005724832217,3.78
1961-03-01,64.12,1.94,21.18493020134229,3.09,33.743007382550346,29.8,19.844225272725563,700.194703355705,3.74
1961-04-01,65.83,1.94,21.18493020134229,3.07,33.524606040268466,29.8,20.382842975754773,718.8680181208057,3.78
1961-05-01,66.5,1.94,21.18493020134229,3.05,33.30620469798659,29.8,20.598606843297333,726.1844630872487,3.71
1961-06-01,65.62,1.94,21.18493020134229,3.03,33.08780335570471,29.8,20.332414551592287,716.574804026846,3.88
1961-07-01,65.44,1.94667,21.11604860200001,3.03667,32.93956926866668,30,20.146643736827308,709.8451306666669,3.92
1961-08-01,67.79,1.95333,21.25915524882944,3.04333,33.122219462876274,29.9,20.941688475215177,737.7955257525088,4.04
1961-09-01,67.26,1.96,21.260642666666676,3.05,33.08416333333334,30,20.705243044147245,729.5871560000003,3.98
1961-10-01,68,1.98,21.477588000000008,3.09667,33.59040526866668,30,20.92419014101078,737.6141333333336,3.92
1961-11-01,71.08,2.0,21.694533333333343,3.14333,34.09653873133335,30,21.85795772195966,771.0237146666669,3.94
1961-12-01,71.74,2.02,21.911478666666675,3.19,34.60278066666668,30,22.041480198382253,778.1829106666669,4.06
1962-01-01,69.07,2.02667,21.983829935333343,3.25,35.25361666666667,30,21.19793140001521,749.220708666667,4.08
1962-02-01,70.22,2.03333,21.982796742192697,3.31,35.78516877076413,30.1,21.45168775487336,759.1645169435218,4.04
1962-03-01,70.29,2.04,22.05490764119602,3.37,36.43384252491696,30.1,21.443158568526215,759.9213029900335,3.93
1962-04-01,68.05,2.04667,22.05375026688743,3.40333,36.67234575960266,30.2,20.65833644764901,733.2680430463578,3.84
1962-05-01,62.99,2.05333,22.12551463377484,3.43667,37.03159861125829,30.2,19.08936749811664,678.7443649006626,3.87
1962-06-01,55.63,2.06,22.197386754966896,3.47,37.390743708609286,30.2,16.827571244792455,599.437196688742,3.91
1962-07-01,56.97,2.06667,22.195762972277233,3.49,37.48213927392741,30.3,17.141325661322778,611.850279207921,4.01
1962-08-01,58.52,2.07333,22.267290493069314,3.51,37.69693663366338,30.3,17.571262631045517,628.497074587459,3.98
1962-09-01,58,2.08,22.26544210526317,3.53,37.787024342105276,30.4,17.321461147465467,620.8632894736844,3.98
1962-10-01,56.17,2.09667,22.443886778289485,3.57667,38.28660519934212,30.4,16.73982096790132,601.2739822368425,3.93
1962-11-01,60.04,2.11333,22.622224405921063,3.62333,38.78607901118423,30.4,17.854386489497134,642.7005500000004,3.92
1962-12-01,62.64,2.13,22.80066907894738,3.67,39.28565986842107,30.4,18.585836118439847,670.5323526315792,3.86
1963-01-01,65.06,2.13667,22.872068357236852,3.68333,39.42835137960528,30.4,19.25923169325404,696.437338157895,3.83
1963-02-01,65.92,2.14333,22.94336059013159,3.69667,39.571149936184234,30.4,19.469191309671395,705.6432421052634,3.92
1963-03-01,65.67,2.15,22.93930163934427,3.71,39.58363213114756,30.5,19.28806460660483,700.6622970491807,3.93
1963-04-01,68.76,2.16667,23.11716124786886,3.75333,40.04593908000002,30.5,20.15007723822697,733.6308747540987,3.97
1963-05-01,70.14,2.18333,23.294914161967224,3.79667,40.508352723278705,30.5,20.5075858649526,748.3547055737707,3.93
1963-06-01,70.11,2.2,23.39606535947713,3.84,40.836768627450994,30.6,20.38414999384099,745.5900647058826,3.99
1963-07-01,69.07,2.20333,23.355154460586327,3.88,41.12774723127038,30.7,19.969231885949636,732.1375003257332,4.02
1963-08-01,70.98,2.20667,23.39055824299675,3.92,41.55174462540719,30.7,20.47263790052768,752.3833758957659,4
1963-09-01,72.85,2.21,23.425856026058643,3.96,41.975742019543986,30.7,20.96036009070511,772.2052540716616,4.08
1963-10-01,73.03,2.23333,23.596291621428577,3.98,42.050767532467546,30.8,20.891344595411496,771.599887662338,4.11
1963-11-01,72.62,2.25667,23.842890846103906,4.0,42.262077922077935,30.8,20.720399335339703,767.268024675325,4.12
1963-12-01,74.17,2.28,24.011425242718456,4.02,42.33593398058254,30.9,21.038599376737046,781.1085132686088,4.13
1964-01-01,76.45,2.29667,24.186982461488686,4.07333,42.89756964207122,30.9,21.627216196980918,805.1199385113272,4.17
1964-02-01,77.39,2.31333,24.3624343669903,4.12667,43.459310616828496,30.9,21.83267082671032,815.0193857605182,4.15
1964-03-01,78.8,2.33,24.53799158576053,4.18,44.02094627831717,30.9,22.167245585982627,829.8685566343046,4.22
1964-04-01,79.94,2.34667,24.713548804530756,4.23,44.547512621359246,30.9,22.42219216973717,841.8742692556638,4.23
1964-05-01,80.72,2.36333,24.889000710032374,4.28,45.074078964401316,30.9,22.57433076956383,850.0887042071201,4.2
1964-06-01,80.24,2.38,24.98370451612904,4.33,45.45354645161292,31,22.30028803608278,842.3077522580647,4.17
1964-07-01,83.22,2.4,25.112643086816725,4.37667,45.79572984115757,31.1,22.984351845738395,870.78089903537,4.19
1964-08-01,82,2.42,25.40359870967743,4.42333,46.4332645787097,31,22.650407292938787,860.7830967741938,4.19
1964-09-01,83.41,2.44,25.531187138263675,4.47,46.77229774919615,31.1,22.892221984231682,872.768983279743,4.2
1964-10-01,84.85,2.46,25.740459163987147,4.49667,47.05136199549841,31.1,23.212154680675336,887.836569131833,4.19
1964-11-01,85.44,2.48,25.866558974358984,4.52333,47.1786218570513,31.2,23.22501979309582,891.1446769230772,4.15
1964-12-01,83.96,2.5,26.075160256410268,4.55,47.45679166666668,31.2,22.752984772787265,875.7081820512824,4.18
1965-01-01,86.12,2.51667,26.24902942500001,4.59333,47.90872634423079,31.2,23.26933508192247,898.2371205128209,4.19
1965-02-01,86.75,2.53333,26.422794292948726,4.63667,48.36076532243591,31.2,23.372068272751335,904.8080608974362,4.21
1965-03-01,86.83,2.55,26.511690095846653,4.68,48.65674888178915,31.3,23.253528200034843,902.7490396166137,4.21
1965-04-01,87.97,2.57,26.634530573248416,4.73333,49.0544835012739,31.4,23.420551954771298,911.6885815286628,4.2
1965-05-01,89.28,2.59,26.841803184713385,4.78667,49.607279556050976,31.4,23.708808308861947,925.2649375796182,4.21
1965-06-01,85.04,2.61,26.87787911392406,4.84,49.84250379746837,31.6,22.385342986457793,875.745149367089,4.21
1965-07-01,84.91,2.62667,27.049547406962034,4.88667,50.32311322974685,31.6,22.300781712174434,874.40640443038,4.2
1965-08-01,86.49,2.64333,27.221112719620262,4.93333,50.803619681645586,31.6,22.66597184596439,890.67730443038,4.25
1965-09-01,89.38,2.66,27.39278101265824,4.98,51.28422911392407,31.6,23.374146831648627,920.4386341772154,4.29
1965-10-01,91.39,2.68,27.511679495268154,5.05,51.841037854889606,31.7,23.775745523312697,938.1688018927449,4.35
1965-11-01,92.15,2.7,27.716990536277613,5.12,52.55962649842273,31.7,23.925461156673727,945.9706214511045,4.45
1965-12-01,91.73,2.72,27.83449559748429,5.19,53.11067358490568,31.8,23.69411154910632,938.6978974842771,4.62
1966-01-01,93.32,2.74,28.03916100628932,5.24,53.62233710691826,31.8,24.05848338842175,954.9687974842769,4.61
1966-02-01,92.69,2.76,28.067302500000007,5.29,53.79566312500002,32,23.7000271455794,942.5935756250003,4.83
1966-03-01,88.88,2.78,28.182618068535835,5.34,54.13495700934581,32.1,22.61111258229,901.0327676012464,4.87
1966-04-01,91.6,2.79667,28.176060621052645,5.38,54.20275046439631,32.3,23.11369646261583,922.8572383900932,4.75
1966-05-01,86.78,2.81333,28.343907800000014,5.42,54.605744891640896,32.3,21.852177976763098,874.2964099071212,4.78
1966-06-01,86.06,2.83,28.423856172839518,5.46,54.838959259259276,32.4,21.55525338322626,864.3664530864202,4.81
1966-07-01,85.84,2.85,28.536655384615397,5.47667,54.83713840184618,32.5,21.38170200743342,859.5040344615388,5.02
1966-08-01,80.65,2.87,28.561151681957195,5.49333,54.66753706238534,32.7,19.913903864009814,802.5982171253826,5.22
1966-09-01,77.81,2.89,28.760184097859337,5.51,54.83343058103977,32.7,19.16167625061501,774.3356140672785,5.18
1966-10-01,77.13,2.88333,28.51937635075989,5.52333,54.63194534772038,32.9,18.825409371315686,762.9024419452891,5.01
1966-11-01,80.99,2.87667,28.453501460790285,5.53667,54.763892950152,32.9,19.71125121192897,801.0821829787237,5.16
1966-12-01,81.33,2.87,28.38752765957448,5.55,54.89574164133741,32.9,19.736473752791973,804.4451653495444,4.84
1967-01-01,84.45,2.88,28.48643890577509,5.51667,54.56607045775078,32.9,20.432242125384285,835.3054741641341,4.58
1967-02-01,87.36,2.89,28.585350151975696,5.48333,54.23630036291795,32.9,21.074443163678442,864.0886468085109,4.63
1967-03-01,89.42,2.9,28.597339393939404,5.45,53.74327575757578,33,21.443898602019097,881.7841684848488,4.54
1967-04-01,90.96,2.9,28.51094259818732,5.41,53.18765498489427,33.1,21.686025566746245,894.2604616314202,4.59
1967-05-01,92.59,2.9,28.42506626506025,5.37,52.635381325301225,33.2,21.9484773896584,907.5437536144581,4.85
1967-06-01,91.43,2.9,28.33970570570572,5.33,52.08642462462465,33.3,21.552097609793485,893.4825147147152,5.02
1967-07-01,93.01,2.90667,28.319842456886242,5.32,51.83304670658685,33.4,21.80419624566637,906.2014425149705,5.16
1967-08-01,94.49,2.91333,28.300000654925384,5.31,51.581181492537326,33.5,22.030627049126025,917.8730394029855,5.28
1967-09-01,95.81,2.92,28.28037380952382,5.3,51.33081547619049,33.6,22.219145488664797,927.9255529761908,5.3
1967-10-01,95.66,2.92,28.196455786350157,5.31,51.275061721068255,33.7,22.06819919418389,923.723616617211,5.48
1967-11-01,92.66,2.92,28.11303431952664,5.32,51.21963786982251,33.8,21.26310296833628,892.1074520710063,5.75
1967-12-01,95.3,2.92,28.030105014749275,5.33,51.164541002949875,33.9,21.75159780872363,914.8181533923307,5.7
1968-01-01,95.04,2.93,27.961136070381244,5.36667,51.21439935659826,34.1,21.511535896332184,906.9714580645165,5.53
1968-02-01,90.75,2.94,27.97452982456141,5.40333,51.41347491052633,34.2,20.424992376214224,863.4995175438598,5.56
1968-03-01,89.09,2.95,27.987845481049575,5.44,51.61148454810498,34.3,19.934711308295707,845.2329335276972,5.74
1968-04-01,95.67,2.96333,28.03258494011629,5.48333,51.87134540523258,34.4,21.277356015671746,905.0215133720934,5.64
1968-05-01,97.87,2.97667,28.07715936405798,5.52667,52.12979414666669,34.5,21.63022714277988,923.1495553623192,5.87
1968-06-01,100.5,2.99,28.040340634005773,5.57,52.2356847262248,34.7,22.00462343134654,942.4930547550435,5.72
1968-07-01,100.3,3.00333,28.003943895128952,5.6,52.21606876790833,34.9,21.753537415670948,935.2270888252152,5.5
1968-08-01,98.11,3.01667,28.047963373142867,5.63,52.34580971428573,35,21.13776679361786,912.1931422857145,5.42
1968-09-01,101.3,3.03,28.091639316239323,5.66,52.47481139601142,35.1,21.680275633292936,939.1693276353279,5.46
1968-10-01,103.8,3.04333,28.05536436090653,5.69333,52.48476096147311,35.3,22.004606927956893,956.8948555240797,5.58
1968-11-01,105.4,3.05667,28.098741188135605,5.72667,52.642980171186466,35.4,22.19552922715816,968.8999209039554,5.7
1968-12-01,106.5,3.07,28.141781971830994,5.76,52.800216338028186,35.5,22.277872995434887,976.2540000000004,6.03
1969-01-01,102,3.08,28.15414157303372,5.78,52.83472022471912,35.6,21.194968072847164,932.3774157303374,6.04
1969-02-01,101.5,3.09,28.087754748603363,5.8,52.721351955307284,35.8,20.895729901987245,922.6236592178775,6.19
1969-03-01,99.3,3.1,27.944481994459846,5.82,52.46351135734074,36.1,20.202287616481666,895.124858725762,6.3
1969-04-01,101.3,3.11,27.880164738292024,5.82667,52.23425063526173,36.3,20.42860808193217,908.122407713499,6.17
1969-05-01,104.6,3.12,27.89297142857144,5.83333,52.150290712637386,36.4,20.97225827197211,935.1297472527476,6.32
1969-06-01,99.14,3.13,27.829462841530063,5.84,51.924620765027335,36.6,19.71334158375764,881.4737846994539,6.57
1969-07-01,94.71,3.13667,27.737197773369576,5.85667,51.789832555978286,36.8,18.68170820719277,837.5092059782612,6.72
1969-08-01,94.18,3.14333,27.645842214594605,5.87333,51.65641356594597,37,18.429515590207753,828.3207362162166,6.69
1969-09-01,94.51,3.15,27.629830188679254,5.89,51.66339676549867,37.1,18.39804634467698,828.9826194070084,7.16
1969-10-01,95.52,3.15333,27.510733027882047,5.85333,51.066459569437015,37.3,18.448662031815367,833.3492589812336,7.1
1969-11-01,96.21,3.15667,27.392993014933346,5.81667,50.47597648160002,37.5,18.437760084691057,834.8924208000003,7.14
1969-12-01,91.11,3.16,27.276415915119372,5.78,49.89167214854113,37.7,17.326929913742696,786.4412196286474,7.65
1970-01-01,90.31,3.16333,27.232923860846576,5.73,49.329236507936535,37.8,17.09054139514022,777.4735338624342,7.79
1970-02-01,87.16,3.16667,27.118195212105274,5.68,48.64142736842107,38,16.37258678715986,746.4061284210528,7.24
1970-03-01,88.65,3.17,27.004582722513096,5.63,47.96082041884818,38.2,16.53169081394363,755.1912486910998,7.07
1970-04-01,85.95,3.17333,26.822303946493516,5.59333,47.27714966077924,38.5,15.873067819354068,726.4851194805198,7.39
1970-05-01,76.06,3.17667,26.78097404300519,5.55667,46.84560720362696,38.6,13.9838360607892,641.2252093264251,7.91
1970-06-01,75.59,3.18,26.670856701030942,5.52,46.29658144329898,38.8,13.799691797725194,633.9780056701035,7.84
1970-07-01,75.72,3.18333,26.56186876769232,5.46667,45.6141748220513,39,13.726499744359778,631.8115630769233,7.46
1970-08-01,77.92,3.18667,26.58973789897437,5.41333,45.169103126666684,39,14.10045651681546,650.1684758974362,7.53
1970-09-01,82.58,3.19,26.48171989795919,5.36,44.49593061224492,39.2,14.84266114524223,685.5361846938778,7.39
1970-10-01,84.37,3.17333,26.20961172436549,5.28333,43.6368193385787,39.4,15.064185404089638,696.8405243654826,7.33
